Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>"
8051254003,"Oct 23, 2022, 11:51:06 AM",Afternoon Hike,Hike,,3789,3.94,126.0,9,false,,activities/8616741337.tcx.gz,,,3789.0,3290.0,3942.0,6.0,1.1981762647628784,165.88096618652344,178.5809783935547,862.4000244140625,987.7000122070312,49.999881744384766,-0.32217147946357727,,,,,,109.20952606201172,,,286.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0403801202774048,3942.10009765625,,,
8052788957,"Nov 1, 2022, 10:42:01 AM",Mittagswanderung,Hike,,10418,8.88,,,false,,activities/8052788957.gpx,,,10418.0,9066.0,8887.75,2.8599610328674316,0.9803386330604553,1606.1270751953125,12.827061653137207,439.29998779296875,2033.0,49.99922180175781,17.926921844482422,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.8531147837638855,8432.7998046875,,,
8053506138,"Nov 1, 2022, 10:42:39 AM",Lunch hike ,Hike,"",10391,8.68,180.0,332,false,,activities/8619289664.tcx.gz,,,10391.0,9173.0,8687.1005859375,8.239999771118164,0.9470293521881104,1583.995361328125,18.29533576965332,468.8999938964844,2035.0999755859375,50.0,18.02327537536621,,,114.0,61.07904815673828,,161.48585510253906,,,1294.0,,,332.0,,,,,,,,,,,0.0,,0.0,,1.0,17921.69921875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.8360215425491333,8550.599609375,,,
8062173991,"Nov 3, 2022, 11:17:00 AM",Lunch Workout,Workout,,3916,0,163.0,14,false,,activities/8629049917.tcx.gz,,,3916.0,3916.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,112.85250091552734,,,286.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
8077209314,"Nov 6, 2022, 10:52:28 AM",Lunch Ride,Ride,,5949,28.21,183.0,209,false,,activities/8646125081.tcx.gz,,,5949.0,4237.0,28214.5,16.140003204345703,6.659074783325195,48.498748779296875,51.69874954223633,574.0,599.2999877929688,20.0,-0.011341685429215431,,,,,,169.40818786621094,,,646.0,,,209.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.742730140686035,224.1999969482422,,,
8086130496,"Nov 8, 2022, 9:35:45 AM",Morning Weight Training,Weight Training,,3346,0,146.0,13,false,,activities/8656271750.tcx.gz,,,3346.0,3346.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,119.50202941894531,,,281.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
8092523015,"Nov 9, 2022, 12:16:13 PM",Afternoon Hike,Hike,,12843,11.28,161.0,58,false,,activities/8663417621.tcx.gz,,,12843.0,8410.0,11281.099609375,6.199999809265137,1.3413912057876587,609.8571166992188,635.257080078125,593.9000244140625,1193.0999755859375,49.99953842163086,-0.22515535354614258,,,,,,126.77218627929688,,,909.0,,,58.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.8783851265907288,10066.900390625,,,
8098100600,"Nov 10, 2022, 5:37:58 PM",Afternoon Weight Training,Weight Training,,3147,0,168.0,20,false,,activities/8669649683.tcx.gz,,,3147.0,3147.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,127.25439453125,,,300.0,,,20.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
8101798738,"Nov 11, 2022, 12:11:22 PM",Afternoon Trailrun,Run,"",7643,13.73,188.0,200,false,,activities/8673813348.tcx.gz,,,7643.0,7128.0,13733.6005859375,7.179999828338623,1.9267115592956543,654.4613037109375,652.9613037109375,587.5,1192.9000244140625,49.541282653808594,0.010922118090093136,,,119.0,69.7502212524414,,154.74856567382812,,,964.0,,,200.0,,,,,,,,,,,0.0,,0.0,,1.0,16816.06640625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.7968860864639282,11914.900390625,,,
8116682398,"Nov 14, 2022, 10:47:39 AM",Lunch Ride,Ride,,10260,34.74,186.0,187,false,,activities/8690879022.tcx.gz,,,10260.0,5684.0,34740.19921875,13.260156631469727,6.111928462982178,54.711578369140625,35.81157684326172,552.0999755859375,591.9000244140625,13.954122543334961,0.05440383031964302,,,,,,158.3147735595703,,,698.0,,,187.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.385984420776367,2560.39990234375,,,
8122182880,"Nov 15, 2022, 3:53:02 PM",Afternoon Weight Training,Weight Training,,3569,0,166.0,15,false,,activities/8697070808.tcx.gz,,,3569.0,3569.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,117.787353515625,,,279.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
8133801038,"Nov 18, 2022, 6:17:52 AM",Morning Trailrun,Run,"",3489,7.60,182.0,141,false,,activities/8710098843.tcx.gz,,,3489.0,3395.0,7605.10009765625,9.5600004196167,2.24008846282959,304.01422119140625,330.4142150878906,593.7000122070312,868.5999755859375,47.47474670410156,-0.3471354842185974,,,,,,164.27700805664062,,,475.0,,,141.0,,,,,,,,,,,0.0,,0.0,,1.0,8830.3203125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.179736375808716,6335.7998046875,,,
8144732413,"Nov 20, 2022, 10:27:16 AM",Lunch Ride,Ride,,12903,18.04,189.0,163,false,,activities/8722513628.tcx.gz,,,12903.0,4412.0,18042.0,18.3798828125,4.089301586151123,389.0854797363281,394.68548583984375,563.9000244140625,892.4000244140625,32.89473342895508,-0.031038688495755196,,,,,,162.06654357910156,,,608.0,,,163.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.3982794284820557,7200.89990234375,,,
8149072940,"Nov 21, 2022, 1:55:26 PM",Afternoon Hike,Hike,,4976,6.62,156.0,19,false,,activities/8727535483.tcx.gz,,,4976.0,4802.0,6627.39990234375,3.240039110183716,1.3801332712173462,290.8125305175781,289.7125244140625,593.9000244140625,868.5999755859375,40.59415817260742,0.01659776084125042,,,,,,115.2015151977539,,,448.0,,,19.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.3318729400634766,5626.7998046875,,,
8149073062,"Nov 21, 2022, 8:20:52 AM",Morning Yoga,Yoga,,2039,0,124.0,3,false,,activities/8727535807.tcx.gz,,,2039.0,2039.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,87.59239959716797,,,84.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
8157849857,"Nov 23, 2022, 11:18:45 AM",Lunch Hike,Hike,,14341,7.23,157.0,28,false,,activities/8737342035.tcx.gz,,,14341.0,6113.0,7232.19970703125,7.539999961853027,1.1830852031707764,279.1899108886719,485.5899353027344,593.9000244140625,1066.5999755859375,49.999881744384766,-2.8539035320281982,,,,,,119.70360565185547,,,805.0,,,28.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5043023228645325,6116.7001953125,,,
8162305087,"Nov 24, 2022, 11:11:55 AM",Lunch Hike,Hike,,13201,11.05,167.0,56,false,,activities/8742337703.tcx.gz,,,13201.0,8709.0,11053.099609375,6.4683356285095215,1.2691583633422852,564.1412963867188,562.1412963867188,587.5,1130.699951171875,49.99953842163086,0.018094470724463463,,,,,,124.18987274169922,,,909.0,,,56.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.8372926115989685,8303.099609375,,,
8166390767,"Nov 25, 2022, 10:42:34 AM",Lunch Hike,Hike,,10456,11.64,173.0,49,false,,activities/8746933296.tcx.gz,,,10456.0,8865.0,11646.69921875,6.059960842132568,1.3137844800949097,454.15087890625,457.3508605957031,591.2000122070312,954.0999755859375,49.99922180175781,-0.027475595474243164,,,,,,120.61029052734375,,,867.0,,,49.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.1138771772384644,10139.099609375,,,
8193733914,"Dec 1, 2022, 1:15:41 PM",Afternoon Hike,Hike,,6666,10.52,188.0,89,false,,activities/8777721789.tcx.gz,,,6666.0,6329.0,10526.0,5.300000190734863,1.6631379127502441,658.7720336914062,703.572021484375,593.9000244140625,1103.5999755859375,49.92061233520508,-0.42561277747154236,,,,,,140.4650421142578,,,764.0,,,89.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.5790578126907349,6485.0,,,
8193733948,"Nov 29, 2022, 6:11:00 PM",Evening Crossfit,Crossfit,,1667,0,162.0,15,false,,activities/8777722025.tcx.gz,,,1667.0,1667.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,130.65113830566406,,,166.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
8207467174,"Dec 4, 2022, 2:54:24 PM",Afternoon Backcountry Ski,Backcountry Ski,,5402,5.00,185.0,203,false,,activities/8793202022.tcx.gz,,,5402.0,4088.0,5008.2001953125,11.179980278015137,1.225097894668579,523.5382690429688,533.6382446289062,1559.199951171875,2089.0,49.549659729003906,-0.20166926085948944,,,,,,170.3067626953125,,,662.0,,,203.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.9271010756492615,3232.60009765625,,,
8218841126,"Dec 7, 2022, 11:05:13 AM",Lunch Hike,Hike,"",3588,5.85,181.0,68,false,,activities/8806002016.tcx.gz,,,3588.0,3565.0,5852.0,4.699999809265137,1.641514778137207,294.22528076171875,299.4252624511719,591.7000122070312,868.5999755859375,49.541282653808594,-0.08885850757360458,,,105.0,67.27307891845703,,145.97406005859375,,,436.0,,,68.0,,,,,,,,,,,0.0,,0.0,,1.0,7541.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6309921741485596,4903.89990234375,,,
8223726494,"Dec 8, 2022, 11:07:38 AM",Lunch Backcountry Ski,Backcountry Ski,,11280,8.26,169.0,104,false,,activities/8811462703.tcx.gz,,,11280.0,5609.0,8260.2998046875,11.93994140625,1.4726866483688354,540.1005249023438,546.6005249023438,1361.4000244140625,1905.5,49.48353958129883,-0.07868964225053787,,,,,,147.1522979736328,,,769.0,,,104.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7322960495948792,8114.39990234375,,,
8265748644,"Dec 19, 2022, 6:30:35 AM",Morning Run,Run,,4237,7.69,182.0,101,false,,activities/8859431873.tcx.gz,,,4237.0,3819.0,7691.19970703125,7.040002346038818,2.013930320739746,362.4552001953125,363.5552062988281,568.5,868.5999755859375,49.95121765136719,-0.014302060008049011,,,115.0,76.13392639160156,,153.29684448242188,,,519.0,,,101.0,,,,,,,,,,,,,0.0,,1.0,9723.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.81524658203125,5543.89990234375,,,
8277488984,"Dec 22, 2022, 8:12:53 AM",Morning Weight Training,Weight Training,,1230,0,151.0,6,false,,activities/8872531747.tcx.gz,,,1230.0,1230.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,127.24552917480469,,,120.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
8277489156,"Dec 22, 2022, 7:45:01 AM",Morning Run,Run,,1349,3.38,186.0,64,false,,activities/8872531945.tcx.gz,,,1349.0,1137.0,3382.699951171875,5.180029392242432,2.9751100540161133,13.1661958694458,10.6661958694458,13.699999809265137,22.600000381469727,10.810774803161621,0.07390546053647995,,,101.0,88.5848388671875,,174.0496368408203,,,167.0,,,64.0,,,,,,,,,,,,,0.0,,1.0,3404.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.507561206817627,0.0,,,
8315768204,"Dec 31, 2022, 10:55:28 AM",Lunch Hike,Hike,,4433,8.49,181.0,65,false,,activities/8915768280.tcx.gz,,,4433.0,4416.0,8498.2998046875,6.519999980926514,1.9244338274002075,314.9210205078125,323.9210205078125,450.0,765.7999877929688,49.1068229675293,-0.10590353608131409,,,,,,140.04754638671875,,,501.0,,,65.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9170538187026978,4193.7998046875,,,
8315768836,"Dec 29, 2022, 9:45:52 AM",Morning Hike,Hike,"",4840,7.81,185.0,117,false,,activities/8915768921.tcx.gz,,,4840.0,4840.0,7813.2998046875,5.800000190734863,1.6143181324005127,360.3658142089844,341.76580810546875,466.6000061035156,777.4000244140625,49.13793182373047,0.23805561661720276,,,121.0,68.23261260986328,,150.55589294433594,,,604.0,,,117.0,,,,,,,,,,,0.0,,0.0,,1.0,9469.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6143181324005127,5607.60009765625,,,
